Date,Hour,Temperature,Humidity,WindSpeed,Visibility,DewPoint,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,FunctioningDay,Rented Bike Count
2023-02-10,20,-2.3,39.1,3.56,1899.0,-3.3,0.0,0.0,0.0,Winter,No Holiday,Yes,202.0
2023-02-10,21,-6.7,52.4,0.11,1917.0,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,137.0
2023-02-10,22,-3.2,61.0,0.48,1593.0,-9.9,0.0,0.0,0.0,Winter,No Holiday,Yes,138.0
2023-02-10,23,-1.9,54.4,0.94,1432.0,-6.3,0.0,0.0,0.0,Winter,No Holiday,Yes,113.0
2023-02-11,0,-1.8,69.4,2.99,1776.0,-7.6,0.0,0.0,0.0,,Holiday,No,6.0
2023-02-11,1,-0.4,88.4,0.42,1604.0,-4.7,0.0,4.5,0.0,Winter,Holiday,Yes,30.0
2023-02-11,2,-3.3,64.7,0.21,1966.0,-9.6,0.0,0.0,0.78,Winter,Holiday,,103.0
2023-02-11,3,1.4,71.2,0.63,1801.0,-0.6,0.0,0.0,0.0,Winter,Holiday,Yes,132.0
2023-02-11,4,1.4,88.5,0.86,1612.0,-2.7,0.0,0.0,0.0,Winter,Holiday,Yes,119.0
2023-02-11,5,2.3,79.1,1.36,1607.0,-1.0,0.0,0.0,0.0,Winter,Holiday,yes,49.0
2023-02-11,6,6.2,76.7,1.89,1561.0,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,187.0
2023-02-11,7,8.3,81.0,2.36,1596.0,4.2,0.352,0.0,0.0,Winter,Holiday,Yes,231.0
2023-02-11,8,9.7,57.2,0.33,,7.7,0.477,0.0,0.0,Winter,Holiday,Yes,245.0
2023-02-11,9,9.1,53.7,0.09,1911.0,1.2,0.927,0.0,0.0,Winter,Holiday,Yes,185.0
,10,6.3,46.0,1.32,2000.0,5.1,1.133,0.0,0.0,Winter,Holiday,Yes,137.0
2023-02-11,11,6.9,42.6,0.41,,5.8,1.454,0.0,0.0,Winter,Holiday,Yes,135.0
2023-02-11,12,7.1,53.7,0.78,1733.0,3.5,1.491,0.0,0.0,Winter,Holiday,Yes,99.0
2023-02-11,13,4.9,20.0,0.99,2000.0,-0.5,1.518,0.0,0.0,Winter,Holiday,Yes,149.0
2023-02-11,14,3.8,20.2,0.83,2000.0,1.5,0.983,0.0,0.0,Winter,Holiday,Yes,60.0
2023-02-11,15,3.9,20.0,0.18,2000.0,-0.8,0.88,0.0,0.0,Winter,Holiday,Yes,123.0
2023-02-11,16,0.9,44.2,1.43,1999.0,-5.2,0.854,0.0,0.0,Winter,Holiday,Yes,125.0
2023-02-11,17,-1.7,25.5,4.44,2000.0,-3.4,0.373,0.0,0.0,Winter,Holiday,Yes,175.0
,18,-2.3,31.5,1.18,1967.0,-10.2,0.0,0.0,2.39,Winter,Holiday,,153.0
2023-02-11,19,-1.1,23.1,4.92,2000.0,-4.5,0.0,0.0,0.0,Winter,Holiday,Yes,171.0
2023-02-11,20,-3.1,42.2,0.1,1824.0,-8.6,0.0,0.0,0.0,Winter,Holiday,Yes,179.0
2023-02-11,21,-2.8,59.8,0.62,1768.0,-4.5,0.0,0.0,0.0,Winter,Holiday,Yes,101.0
2023-02-11,22,-2.1,60.1,3.97,1933.0,-8.1,0.0,0.0,0.0,Winter,Holiday,Yes,69.0
2023-02-11,23,-3.9,62.9,0.6,1886.0,-10.8,0.0,0.0,0.0,Winter,Holiday,Yes,86.0
2023-02-12,0,-0.9,54.0,1.51,1920.0,-2.6,0.0,0.0,0.0,Winter,Holiday,Yes,79.0
2023-02-12,1,-0.7,71.1,1.2,1836.0,-2.6,0.0,0.0,0.0,Winter,Holiday,Yes,78.0
2023-02-12,2,-2.8,79.3,0.96,1598.0,-5.8,0.0,0.0,0.0,Winter,Holiday,No,0.0
2023-02-12,3,3.8,69.8,2.38,1569.0,2.7,0.0,0.0,0.0,Winter,Holiday,Yes,98.0
2023-02-12,4,1.2,86.4,1.23,1568.0,-6.7,0.0,0.0,0.0,Winter,Holiday,Yes,104.0
,5,0.1,87.2,2.09,1572.0,-5.0,0.0,0.0,0.0,Winter,Holiday,Yes,78.0
2023-02-12,6,2.5,69.9,4.04,1808.0,-2.7,0.0,0.0,0.0,Winter,Holiday,Yes,181.0
2023-02-12,7,3.5,78.0,2.43,1723.0,-4.2,0.457,0.0,0.0,Winter,Holiday,Yes,189.0
,8,6.3,64.1,0.48,1899.0,-0.5,,0.0,0.0,Winter,Holiday,Yes,256.0
2023-02-12,9,6.1,70.4,5.63,1455.0,-0.6,1.121,0.0,5.03,Winter,Holiday,Yes,111.0
2023-02-12,10,6.0,72.7,1.85,1594.0,2.6,1.273,0.0,0.0,winter,Holiday,Yes,175.0
2023-02-12,11,7.6,35.1,1.04,1987.0,4.2,1.714,0.0,0.0,Winter,Holiday,Yes,89.0
2023-02-12,12,6.4,48.0,0.4,1958.0,3.3,1.578,0.0,0.0,Winter,Holiday,Yes,77.0
2023-02-12,13,5.4,48.6,1.29,2000.0,2.0,1.373,0.0,0.0,Winter,Holiday,Yes,85.0
2023-02-12,14,4.5,22.5,0.66,1973.0,0.9,1.218,0.0,0.21,Winter,Holiday,Yes,70.0
2023-02-12,15,3.7,24.6,0.31,,1.7,-4.9403822591568245,0.0,0.0,,Holiday,No,16.0
2023-02-12,16,-3.1,24.3,0.44,2000.0,-6.6,0.686,0.0,0.0,Winter,Holiday,Yes,165.0
2023-02-12,17,-0.9,30.3,0.25,1940.0,-5.0,0.459,0.0,0.0,Winter,Holiday,Yes,191.0
2023-02-12,18,-5.6,31.2,0.91,1915.0,-8.8,0.0,0.0,0.0,Winter,Holiday,Yes,252.0
2023-02-12,19,-2.2,37.3,1.12,1988.0,-4.3,0.0,0.0,0.0,Winter,Holiday,Yes,235.0
2023-02-12,20,-2.9,53.2,1.67,1982.0,-6.5,0.0,0.0,0.0,Winter,Holiday,Yes,113.0
2023-02-12,21,-1.2,32.1,1.81,2000.0,-5.6,0.0,0.0,0.0,Winter,Holiday,Yes,146.0
2023-02-12,22,-0.9,47.9,0.79,1785.0,-7.0,0.0,0.0,0.0,Winter,Holiday,Yes,112.0
2023-02-12,23,-2.6,70.7,0.88,1689.0,-8.6,0.0,0.0,0.0,Winter,Holiday,Yes,47.0
2023-02-13,0,-3.2,75.2,1.44,1543.0,-5.6,0.0,0.0,0.0,Winter,No Holiday,,76.0
2023-02-13,1,-0.3,63.8,0.46,1897.0,-1.6,0.0,0.0,0.0,Winter,No Holiday,Yes,77.0
2023-02-13,2,-1.3,83.4,2.04,1804.0,-4.4,,0.0,0.0,Winter,No Holiday,Yes,
2023-02-13,3,1.0,93.0,0.94,1329.0,-1.1,0.0,0.0,4.64,Winter,No Holiday,Yes,89.0
2023-02-13,4,4.3,79.4,2.29,1675.0,0.6,0.0,0.0,0.0,Winter,no holiday,Yes,92.0
2023-02-13,5,2.5,68.3,1.34,1633.0,-5.4,0.0,0.0,0.0,Winter,No Holiday,Yes,58.0
2023-02-13,6,6.4,84.0,1.03,1616.0,4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,164.0
2023-02-13,7,7.1,88.0,2.75,1565.0,3.8,,0.0,0.0,Winter,No Holiday,Yes,213.0
2023-02-13,8,4.5,56.3,0.29,,-1.6,0.628,0.0,0.0,Winter,No Holiday,Yes,223.0
2023-02-13,9,8.7,59.3,1.61,1963.0,4.1,1.028,0.0,0.0,Winter,No Holiday,Yes,244.0
2023-02-13,10,8.2,63.3,3.56,1754.0,6.9,1.347,0.0,0.6098803372142338,Winter,No Holiday,Yes,146.0
2023-02-13,11,6.7,47.2,1.38,1841.0,4.6,1.513,4.87,0.0,Winter,No Holiday,Yes,153.0
2023-02-13,12,4.3,22.8,1.18,2000.0,-3.2,1.172,0.0,0.0,Winter,No Holiday,Yes,103.0
2023-02-13,13,3.3,40.0,2.33,1847.0,1.5,1.309,0.0,0.0,Winter,no holiday,Yes,100.0
2023-02-13,14,2.8,22.4,0.79,2000.0,-2.7,0.914,8.26,0.0,Winter,No Holiday,Yes,56.0
2023-02-13,15,3.7,20.0,0.98,1881.0,-2.9,1.159,0.0,0.0,Winter,No Holiday,No,49.0
2023-02-13,16,-0.6,20.0,0.4,1814.0,-3.5,0.773,0.0,0.0,Winter,No Holiday,Yes,167.0
2023-02-13,17,0.9,43.6,0.75,1805.0,-5.2,0.32,0.0,0.0,Winter,No Holiday,Yes,245.0
2023-02-13,18,-3.6,26.4,1.94,1999.0,-5.8,0.0,0.0,0.57,Winter,No Holiday,Yes,259.0
2023-02-13,19,-2.5,42.6,1.0,1711.0,-5.5,0.0,0.0,0.93,Winter,No Holiday,Yes,212.0
2023-02-13,20,-2.5,50.6,0.56,1810.0,-5.7,0.0,0.0,0.0,Winter,No Holiday,Yes,198.0
2023-02-13,21,1.8,52.7,2.83,1789.0,-6.2,0.0,0.0,0.0,Winter,No Holiday,Yes,156.0
2023-02-13,22,-5.9,60.6,2.57,1787.0,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,125.0
2023-02-13,23,0.1,67.8,0.62,1818.0,-1.8,0.0,0.0,0.0,Winter,No Holiday,Yes,94.0
2023-02-14,0,-1.8,71.1,2.56,1934.0,-9.2,0.0,0.0,0.0,Winter,No Holiday,Yes,87.0
2023-02-14,1,-0.3,66.8,1.9,1801.0,-2.5,0.0,0.0,0.0,Winter,No Holiday,Yes,
2023-02-14,2,0.2,69.3,1.44,1597.0,-7.0,0.0,0.0,2.92,Winter,No Holiday,Yes,56.0
2023-02-14,3,2.1,78.6,3.71,1738.0,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,68.0
2023-02-14,4,2.2,78.6,1.6,1833.0,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes,103.0
2023-02-14,5,6.7,82.6,0.67,1473.0,0.4,0.0,0.0,0.0,Winter,No Holiday,Yes,171.0
2023-02-14,6,4.0,86.2,0.92,1452.0,-2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,173.0
2023-02-14,7,8.1,74.2,0.27,1502.0,6.4,0.324,0.0,0.0,Winter,No Holiday,Yes,200.0
2023-02-14,8,5.3,57.1,1.85,1750.0,-2.7,0.657,0.0,0.0,Winter,No Holiday,Yes,248.0
2023-02-14,9,6.8,37.1,3.68,2000.0,-0.8,,0.0,0.0,Winter,No Holiday,Yes,250.0
2023-02-14,10,4.8,44.7,1.62,2000.0,-2.5,1.362,0.0,0.0,Winter,No Holiday,Yes,160.0
2023-02-14,11,7.6,32.6,1.45,2000.0,2.2,1.285,0.0,0.0,Winter,No Holiday,Yes,143.0
2023-02-14,12,8.9,33.0,2.28,2000.0,4.3,1.003,0.0,3.58,Winter,No Holiday,Yes,182.0
2023-02-14,13,5.0,38.0,2.03,1982.0,0.2,1.456,0.0,0.0,Winter,No Holiday,Yes,154.0
2023-02-14,14,3.6,33.0,2.88,2000.0,98.18130446429703,1.095,0.0,0.0,Winter,No Holiday,Yes,110.0
2023-02-14,15,0.5,48.9,1.23,1947.0,-3.9,1.004,2.12,0.0,Winter,No Holiday,Yes,140.0
2023-02-14,16,1.0,35.0,1.73,2000.0,-4.4,,0.0,0.0,Winter,No Holiday,No,4.0
2023-02-14,17,-3.0,50.8,1.18,1871.0,-8.6,0.325,0.0,0.0,Winter,No Holiday,,
2023-02-14,18,-2.8,41.9,0.39,1979.0,-6.1,0.0,0.0,0.0,Winter,No Holiday,Yes,290.0
2023-02-14,19,-1.4,50.1,0.48,1826.0,-5.7,0.0,0.0,0.0,Winter,No Holiday,Yes,264.0
2023-02-14,20,0.1,41.2,0.71,1965.0,-5.4,0.0,0.0,0.0,Winter,No Holiday,Yes,202.0
2023-02-14,21,2.7,40.3,0.38,1924.0,-1.3,0.0,0.0,0.33,Winter,No Holiday,Yes,125.0
2023-02-14,22,-4.2,53.1,1.41,1700.0,-11.9,0.0,0.0,0.0,Winter,No Holiday,Yes,154.0
2023-02-14,23,0.2,63.8,2.39,1883.0,-5.7,0.0,0.0,0.0,Winter,No Holiday,Yes,70.0
2023-02-15,0,-1.4,63.4,0.79,1966.0,-2.4,0.0,0.0,0.0,Winter,No Holiday,Yes,97.0
2023-02-15,1,-1.3,64.4,0.22,1760.0,-2.4,0.0,0.0,0.0,Winter,no holiday,Yes,66.0
2023-02-15,2,1.0,82.0,0.65,1667.0,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,98.0
2023-02-15,3,1.5,69.6,1.01,1835.0,-2.4,0.0,0.0,0.0,Winter,No Holiday,Yes,
2023-02-15,4,2.9,64.5,2.27,1745.0,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes,134.0
2023-02-15,5,3.1,67.1,1.31,1768.0,0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,117.0
2023-02-15,6,2.3,72.9,1.31,1669.0,1.2,0.0,0.0,0.0,Winter,No Holiday,Yes,191.0
2023-02-15,7,3.0,60.8,1.79,1722.0,-0.8,0.404,0.0,0.0,Winter,No Holiday,Yes,204.0
2023-02-15,8,8.0,62.9,2.52,1845.0,1.9,0.816,0.0,0.0,Winter,No Holiday,Yes,812.0351962388365
2023-02-15,9,6.5,64.9,3.58,1827.0,-1.3,1.167,7.11,0.0,Winter,No Holiday,Yes,170.0
2023-02-15,10,5.9,58.1,0.8,1935.0,-1.2,1.535,0.0,0.0,,No Holiday,Yes,118.0
2023-02-15,11,6.8,39.4,1.23,1964.0,2.5,1.472,0.0,0.0,Winter,No Holiday,Yes,127.0
2023-02-15,12,7.8,27.3,0.79,1906.0,1.1,1.187,0.0,0.0,Winter,No Holiday,yes,130.0
,13,5.7,29.8,1.72,2000.0,4.2,1.385,0.0,0.0,Winter,no holiday,Yes,169.0
2023-02-15,14,2.9,38.7,0.21,1875.0,-2.1,1.052,0.0,0.0,Winter,No Holiday,Yes,124.0
2023-02-15,15,5.4,39.2,4.25,1869.0,-2.1,1.195,0.0,0.0,Winter,No Holiday,Yes,102.0
2023-02-15,16,4.8,33.7,1.86,1942.0,1.0,0.904,0.0,0.0,Winter,No Holiday,Yes,177.0
2023-02-15,17,1.4,43.7,1.65,1704.0,-6.4,0.388,0.0,0.0,Winter,No Holiday,Yes,213.0
2023-02-15,18,1.2,52.1,0.67,1835.0,-1.4,0.0,0.0,0.0,Winter,No Holiday,Yes,278.0
2023-02-15,19,0.8,34.4,0.9,2000.0,-1.0,0.0,0.0,0.0,Winter,No Holiday,Yes,264.0
2023-02-15,20,-0.1,59.7,0.38,1746.0,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,148.0
2023-02-15,21,-1.5,48.5,0.64,2000.0,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,164.0
,22,-1.6,67.8,2.52,1903.0,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,86.0
,23,-1.5,71.0,0.27,1827.0,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,76.0
2023-02-16,0,-3.9,49.9,4.84,1629.0,-6.1,0.0,0.0,5.2,Winter,No Holiday,Yes,16.0
2023-02-16,1,0.6,64.8,2.87,1948.0,-5.6,0.0,0.0,0.0,Winter,No Holiday,Yes,80.0
,2,-2.4,65.6,1.63,1724.0,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes,95.0
2023-02-16,3,-0.0,61.9,0.59,2000.0,-2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,125.0
2023-02-16,4,5.5,88.7,2.1,1492.0,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes,80.0
2023-02-16,5,5.8,98.0,1.95,1478.0,-0.2,4.98357409937576,0.0,0.0,,No Holiday,Yes,100.0
2023-02-16,6,8.3,72.6,0.78,1710.0,3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,205.0
2023-02-16,7,5.7,79.3,1.83,1525.0,3.1,0.333,0.0,0.0,,No Holiday,Yes,214.0
2023-02-16,8,4.6,80.0,1.01,1429.0,2.7,0.607,0.0,0.0,Winter,No Holiday,Yes,226.0
2023-02-16,9,6.8,61.0,0.19,1480.0,-0.9,1.045,0.0,0.0,Winter,No Holiday,Yes,234.0
2023-02-16,10,7.5,52.1,0.41,2000.0,1.9,,0.0,0.0,Winter,No Holiday,Yes,165.0
2023-02-16,11,7.2,43.6,2.8,1714.0,0.5,1.567,0.0,0.0,Winter,No Holiday,Yes,
2023-02-16,12,8.7,45.7,0.87,1699.0,2.8,1.885,0.0,0.0,Winter,No Holiday,Yes,121.0
2023-02-16,13,4.8,44.3,0.7,2000.0,-2.0,1.381,0.0,0.0,Winter,No Holiday,Yes,113.0
2023-02-16,14,5.1,36.8,1.4,1801.0,2.9,1.229,0.0,0.0,Winter,No Holiday,Yes,90.0
2023-02-16,15,1.1,34.6,0.13,1794.0,-3.3,1.062,0.0,0.0,Winter,No Holiday,Yes,160.0
2023-02-16,16,2.7,29.6,1.29,1669.0,-3.0,,0.0,0.0,Winter,No Holiday,Yes,181.0
2023-02-16,17,0.6,20.0,1.48,2000.0,-1.2,0.476,0.0,0.0,Winter,No Holiday,Yes,236.0
2023-02-16,18,-2.1,43.8,2.05,1791.0,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,251.0
2023-02-16,19,-2.0,26.4,0.49,2000.0,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,230.0
2023-02-16,20,-2.6,51.0,0.77,1862.0,-9.7,0.0,0.0,0.0,Winter,No Holiday,Yes,-228.31656870427466
2023-02-16,21,-3.1,58.6,1.45,1822.0,-8.8,0.0,0.0,0.0,Winter,No Holiday,Yes,163.0
2023-02-16,22,0.9,46.2,0.53,1851.0,-0.3,0.0,0.0,0.0,Winter,No Holiday,Yes,111.0
2023-02-16,23,-2.5,57.9,1.54,1781.0,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes,85.0
2023-02-17,0,-2.0,90.9,1.4,1436.0,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes,73.0
2023-02-17,1,-4.8,73.6,0.11,1587.0,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,
2023-02-17,2,-1.3,65.6,2.48,1613.0,-9.1,0.0,0.0,0.0,Winter,No Holiday,Yes,106.0
2023-02-17,3,1.2,87.7,0.54,1775.0,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes,86.0
2023-02-17,4,1.7,72.1,1.32,1651.0,-5.9,0.0,0.0,0.0,Winter,No Holiday,Yes,93.0
2023-02-17,5,7.1,59.1,4.29,1512.0,0.4,0.0,0.0,0.0,Winter,No Holiday,Yes,139.0
2023-02-17,6,5.1,80.4,0.6,1670.0,-0.4,0.0,0.0,0.0,Winter,No Holiday,Yes,152.0
2023-02-17,7,9.0,61.6,1.8,1683.0,6.0,0.263,0.0,0.0,Winter,No Holiday,Yes,235.0
2023-02-17,8,7.2,68.4,5.02,1727.0,3.9,0.636,0.0,0.0,Winter,No Holiday,Yes,306.0
2023-02-17,9,7.5,50.8,2.0,1839.0,-0.1,0.84,7.17,0.0,Winter,No Holiday,yes,167.0
2023-02-17,10,7.3,59.5,2.86,1998.0,0.3,1.341,0.0,1.95,Winter,No Holiday,Yes,
2023-02-17,11,7.2,47.9,0.44,1847.0,3.7,,0.0,0.0,Winter,No Holiday,Yes,118.0
2023-02-17,12,10.0,20.0,3.56,2000.0,6.4,1.44,0.0,0.0,Winter,No Holiday,Yes,918.3636357633608
2023-02-17,13,1.0,39.4,0.2,2000.0,-2.1,1.15,0.0,0.0,Winter,No Holiday,Yes,81.0
2023-02-17,14,0.5,29.3,1.9,1868.0,-2.7,1.383,0.0,0.0,Winter,No Holiday,Yes,115.0
2023-02-17,15,2.2,44.5,1.27,1949.0,-4.8,0.793,0.0,0.0,Winter,No Holiday,Yes,82.0
2023-02-17,16,2.0,34.1,0.98,1909.0,0.9,1.032,0.0,0.0,Winter,No Holiday,Yes,164.0
2023-02-17,17,2.1,39.2,0.84,1809.0,-2.0,0.476,0.0,0.0,Winter,No Holiday,Yes,226.0
2023-02-17,18,0.5,27.7,2.03,1902.0,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes,258.0
2023-02-17,19,-2.1,31.4,0.67,2000.0,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,229.0
2023-02-17,20,-0.0,44.6,0.88,2000.0,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,214.0
2023-02-17,21,-0.4,47.5,1.91,1795.0,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,133.0
2023-02-17,22,-2.1,71.0,2.78,1740.0,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,137.0
2023-02-17,23,-0.2,62.4,1.16,1821.0,-2.8,,0.0,0.0,Winter,No Holiday,No,0.0
2023-02-18,0,-0.8,57.4,3.66,1752.0,-2.4,0.0,0.0,0.0,Winter,Holiday,Yes,54.0
,1,-1.6,66.2,1.47,1934.0,-3.5,0.0,0.0,0.0,Winter,Holiday,Yes,122.0
2023-02-18,2,2.1,87.5,1.36,,-0.1,0.0,0.0,0.0,Winter,Holiday,Yes,62.0
2023-02-18,3,2.1,78.0,6.76,1578.0,-1.0,0.0,0.0,0.0,Winter,Holiday,Yes,92.0
2023-02-18,4,3.2,77.7,1.71,1884.0,2.1,0.0,0.0,0.0,Winter,Holiday,Yes,83.0
2023-02-18,5,7.4,88.9,4.6,1497.0,-0.2,0.0,0.0,0.0,Winter,Holiday,Yes,98.0
2023-02-18,6,0.7,66.1,6.39,1625.0,-1.1,0.0,0.0,0.0,Winter,Holiday,Yes,105.0
2023-02-18,7,3.7,48.4,0.45,1875.0,0.1,0.414,0.0,0.0,Winter,Holiday,Yes,170.0
2023-02-18,8,4.9,56.6,0.66,1940.0,-2.3,0.695,0.0,0.0,Winter,Holiday,Yes,209.0
2023-02-18,9,6.9,61.3,0.25,1776.0,5.2,0.856,0.0,0.0,Winter,Holiday,Yes,217.0
2023-02-18,10,7.2,49.9,2.14,1977.0,2.8,1.184,0.0,0.0,Winter,Holiday,Yes,162.0
2023-02-18,11,4.3,30.4,2.17,2000.0,-2.6,1.511,0.0,0.0,Winter,Holiday,Yes,102.0
2023-02-18,12,4.8,50.5,0.8,2000.0,-0.1,1.65,0.0,0.0,Winter,Holiday,Yes,124.0
2023-02-18,13,4.1,37.2,0.1,2000.0,-73.24796049950285,1.409,0.0,0.0,Winter,Holiday,Yes,126.0
2023-02-18,14,9.6,36.1,1.77,2000.0,3.5,1.507,0.0,0.0,Winter,Holiday,Yes,133.0
2023-02-18,15,7.1,34.5,0.28,1892.0,1.3,1.298,0.0,0.0,Winter,Holiday,Yes,129.0
2023-02-18,16,1.3,20.0,1.09,2000.0,-2.2,0.718,0.0,0.0,Winter,Holiday,Yes,165.0
2023-02-18,17,0.2,34.7,2.23,2000.0,-1.2,0.445,0.0,0.0,Winter,Holiday,Yes,222.0
2023-02-18,18,-2.5,43.8,1.44,1818.0,-3.6,0.0,0.0,0.0,Winter,Holiday,Yes,202.0
,19,-5.0,50.7,2.76,1744.0,-11.8,0.0,8.61,4.94,Winter,Holiday,Yes,65.0
2023-02-18,20,-2.1,52.0,1.04,1913.0,-5.4,0.0,0.0,0.0,Winter,Holiday,Yes,167.0
2023-02-18,21,-4.2,56.2,0.69,1917.0,-6.2,0.0,0.0,0.0,Winter,Holiday,Yes,96.0
2023-02-18,22,-2.5,40.2,0.57,1973.0,-7.1,0.0,0.0,0.0,Winter,Holiday,Yes,82.0
2023-02-18,23,-5.2,63.8,2.19,1907.0,-12.6,0.0,0.5,0.0,Winter,Holiday,Yes,66.0
2023-02-19,0,-2.7,60.1,1.2,1656.0,-3.8,0.0,0.0,0.0,Winter,Holiday,Yes,114.0
2023-02-19,1,0.0,87.3,0.66,1531.0,-1.4,0.0,0.0,0.0,winter,Holiday,Yes,54.0
2023-02-19,2,1.6,89.1,1.71,1413.0,-2.3,0.0,0.0,0.0,Winter,Holiday,Yes,94.0
2023-02-19,3,2.9,70.2,0.23,1737.0,-2.8,0.0,0.0,0.0,Winter,Holiday,Yes,126.0
2023-02-19,4,0.8,79.4,1.35,1708.0,-3.6,0.0,0.0,0.0,Winter,Holiday,Yes,87.0
2023-02-19,5,6.4,80.8,1.59,1808.0,-0.9,0.0,0.0,0.0,Winter,Holiday,Yes,
2023-02-19,6,4.2,84.2,1.76,1453.0,2.9,0.0,0.0,0.0,Winter,Holiday,Yes,148.0
2023-02-19,7,8.0,54.0,3.68,1897.0,4.6,0.465,0.0,0.0,Winter,Holiday,Yes,224.0
2023-02-19,8,7.4,43.1,0.99,2000.0,4.0,0.791,0.0,0.0,Winter,Holiday,Yes,198.0
2023-02-19,9,5.1,59.3,1.61,1675.0,1.7,1.025,0.0,0.0,Winter,Holiday,Yes,229.0
2023-02-19,10,7.2,27.1,1.81,1903.0,2.8,,0.0,0.0,Winter,Holiday,Yes,153.0
2023-02-19,11,8.3,47.6,1.21,1707.0,1.7,1.537,0.0,0.0,Winter,Holiday,Yes,129.0
2023-02-19,12,8.1,46.2,0.4,1991.0,4.9,1.49,0.0,0.21,Winter,Holiday,Yes,104.0
2023-02-19,13,5.7,47.9,2.34,,-0.5,1.429,0.0,0.0,Winter,Holiday,Yes,83.0
2023-02-19,14,8.0,25.9,0.1,2000.0,5.9,1.117,0.0,0.0,Winter,Holiday,Yes,141.0
2023-02-19,15,5.7,31.9,0.43,1997.0,0.7,1.167,0.0,0.0,Winter,Holiday,Yes,125.0
2023-02-19,16,1.8,36.7,0.97,2000.0,-1.8,0.783,0.0,0.0,Winter,Holiday,Yes,146.0
2023-02-19,17,2.6,20.0,0.43,2000.0,-2.2,0.344,0.0,0.0,Winter,Holiday,Yes,197.0
2023-02-19,18,3.8,43.9,1.34,1824.0,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,219.0
2023-02-19,19,2.9,42.0,2.96,1905.0,-4.8,0.0,0.0,0.0,Winter,Holiday,Yes,253.0
2023-02-19,20,-4.2,38.8,4.72,2000.0,-11.5,0.0,0.0,0.0,Winter,Holiday,Yes,169.0
2023-02-19,21,-3.9,52.5,1.23,1721.0,-10.7,0.0,0.0,0.0,Winter,Holiday,Yes,101.0
2023-02-19,22,0.9,56.2,1.7,1984.0,-6.4,,0.0,0.0,,Holiday,Yes,76.0
2023-02-19,23,-3.9,71.8,1.34,1673.0,-5.9,0.0,0.0,0.0,Winter,Holiday,Yes,113.0
,0,-3.6,66.1,1.18,1856.0,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,100.0
2023-02-20,1,-1.1,76.7,1.18,1641.0,-4.3,0.0,0.0,0.0,,No Holiday,Yes,56.0
2023-02-20,2,1.9,71.6,4.13,1639.0,-5.3,0.0,0.0,0.0,Winter,No Holiday,Yes,19.0
2023-02-20,3,2.1,70.3,0.14,1628.0,-0.3,0.0,0.0,0.0,Winter,No Holiday,Yes,98.0
2023-02-20,4,2.3,81.6,2.49,1853.0,-0.3,0.0,0.0,0.0,Winter,No Holiday,Yes,133.0
2023-02-20,5,3.5,69.4,0.59,1687.0,-2.3,0.0,0.0,0.13,Winter,No Holiday,Yes,
2023-02-20,6,4.6,83.2,1.06,2000.0,2.9,0.0,2.97,0.0,Winter,No Holiday,,157.0
2023-02-20,7,5.2,76.7,0.41,1686.0,-0.9,,0.0,0.36,Winter,No Holiday,Yes,256.0
2023-02-20,8,12.2,57.5,0.38,1709.0,9.3,0.727,0.0,0.0,Winter,No Holiday,Yes,247.0
2023-02-20,9,8.6,61.0,2.77,1586.0,3.0,1.179,0.0,0.0,Winter,No Holiday,Yes,212.0
2023-02-20,10,9.8,44.7,0.72,2000.0,2.7,1.143,0.0,0.0,Winter,No Holiday,Yes,180.0
2023-02-20,11,6.7,30.0,1.3,2000.0,1.5,1.289,0.0,0.0,Winter,No Holiday,Yes,144.0
